,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,-0.13735151290893555,0.11918140202760696,0.040716249495744705,-0.027762509882450104,-0.05375533550977707,-0.05590119585394859,-0.06731489300727844,-0.09936252236366272,0.11014571785926819,-0.09398385882377625,0.17052190005779266,-0.09804929047822952,-0.1965901106595993,-0.10895393788814545,-0.01144874095916748,0.14206010103225708,-0.17263755202293396,-0.14632214605808258,-0.0477805957198143,-0.07030031085014343,0.06441771984100342,-0.034099094569683075,-0.03530455753207207,0.05579501762986183,-0.09046923369169235,-0.36732715368270874,-0.07812865078449249,-0.06334525346755981,0.03764277696609497,-0.08311687409877777,-0.0786513239145279,0.053346745669841766,-0.14924116432666779,-0.05644433945417404,0.0038702357560396194,0.08774423599243164,-0.03674290329217911,-0.07787126302719116,0.22674325108528137,-0.056650012731552124,-0.14529435336589813,-0.022328851744532585,0.05331660807132721,0.2583591639995575,0.1772543042898178,0.029172036796808243,0.039996787905693054,-0.04731525480747223,0.10751958936452866,-0.19210772216320038,0.04372616112232208,0.18747711181640625,0.03152654320001602,0.07041333615779877,0.052857957780361176,-0.14075255393981934,-0.010767553001642227,0.08714420348405838,-0.14572086930274963,0.035355743020772934,0.032430678606033325,-0.1640799343585968,-0.06899230182170868,-0.06866622716188431,0.17506945133209229,0.1264699548482895,-0.05386579781770706,-0.18709692358970642,0.1531398445367813,-0.15506987273693085,-0.08316464722156525,-0.012463314458727837,-0.11728503555059433,-0.154105082154274,-0.34796854853630066,0.02339368313550949,0.3464583158493042,0.17878834903240204,-0.1427614837884903,0.10096404701471329,-0.021253293380141258,-0.04694085940718651,0.154948428273201,0.10490477085113525,-0.07876412570476532,0.03275170177221298,-0.10222946107387543,0.08450572937726974,0.16870370507240295,0.006001102738082409,-0.08857075124979019,0.11598871648311615,-0.007296182215213776,0.0669054239988327,0.03604438155889511,0.009942222386598587,-0.060034461319446564,-0.0005532084032893181,-0.14423805475234985,0.0008534025400876999,0.12056432664394379,-0.027486387640237808,0.017276374623179436,0.13425815105438232,-0.1279926300048828,0.0844893753528595,0.013682175427675247,0.019028812646865845,-0.050963129848241806,0.00815204530954361,-0.13024647533893585,-0.0025434973649680614,0.1088467389345169,-0.20426909625530243,0.1727811098098755,0.18147416412830353,0.04479379951953888,0.1486906111240387,0.13328690826892853,0.021147141233086586,0.034988030791282654,-0.04903269559144974,-0.18226462602615356,-0.056436941027641296,0.06969638913869858,0.09730437397956848,0.1104319840669632,0.06842052936553955,0.0
1,-0.121586374938488,0.13107004761695862,0.05675545334815979,-0.03702821955084801,-0.04658818244934082,-0.058860067278146744,-0.06774497032165527,-0.10779259353876114,0.09965155273675919,-0.07166605442762375,0.19951069355010986,-0.10739479959011078,-0.17402346432209015,-0.13039490580558777,-0.0130101777613163,0.1562039703130722,-0.1845937967300415,-0.14390742778778076,-0.047347042709589005,-0.05836373195052147,0.07826615869998932,-0.04603985697031021,-0.018307549878954887,0.043536022305488586,-0.09412398189306259,-0.37955552339553833,-0.08397714793682098,-0.05126421898603439,0.04144761338829994,-0.07611867040395737,-0.0639810860157013,0.06658397614955902,-0.18314887583255768,-0.05693042278289795,-0.004234098829329014,0.08931747823953629,-0.042084626853466034,-0.0891348272562027,0.21130092442035675,-0.07670867443084717,-0.1537943333387375,-0.017766334116458893,0.0736667811870575,0.23746606707572937,0.1976659893989563,0.015603307634592056,0.03567700833082199,-0.05676797777414322,0.09389486163854599,-0.15704675018787384,0.012717848643660545,0.1928287297487259,0.009710436686873436,0.07065495103597641,0.04502927511930466,-0.09795863181352615,0.010715007781982422,0.09148231148719788,-0.1521512269973755,-0.012063843198120594,0.03247182071208954,-0.15327751636505127,-0.07473179697990417,-0.08112401515245438,0.16650071740150452,0.10875024646520615,-0.04000421240925789,-0.20838217437267303,0.14708781242370605,-0.1414201706647873,-0.08156947046518326,0.007113481871783733,-0.12608681619167328,-0.14975975453853607,-0.3613296449184418,0.007171133533120155,0.3374859392642975,0.14959187805652618,-0.1460491567850113,0.12298113107681274,-0.021747658029198647,-0.04932490736246109,0.16526833176612854,0.08626176416873932,-0.06506019085645676,0.04756436496973038,-0.12677350640296936,0.08088257908821106,0.17655980587005615,-0.006517949514091015,-0.07341796159744263,0.11615607142448425,-0.01157124899327755,0.04834036901593208,0.04360402747988701,0.014951887540519238,-0.056172288954257965,0.020704302936792374,-0.17446985840797424,-0.013506599701941013,0.11800679564476013,-0.010071353055536747,-0.004033657722175121,0.13225319981575012,-0.11961567401885986,0.07015690207481384,0.02928268350660801,0.02738370932638645,-0.04854275658726692,-0.018446963280439377,-0.13327550888061523,-0.019798284396529198,0.10244045406579971,-0.20453611016273499,0.15248744189739227,0.17016015946865082,0.03171786665916443,0.12447918206453323,0.14872485399246216,0.03429626673460007,0.00329766608774662,-0.057867735624313354,-0.19028237462043762,-0.0377497561275959,0.08268733322620392,0.09509848058223724,0.11198825389146805,0.051208771765232086,0.0
2,-0.11933330446481705,0.10438188910484314,0.047901518642902374,-0.019135072827339172,-0.049488697201013565,-0.06097884103655815,-0.07323785126209259,-0.10338162630796432,0.12068686634302139,-0.09118443727493286,0.17114828526973724,-0.048497818410396576,-0.13742533326148987,-0.08340789377689362,-0.009782189503312111,0.1359671950340271,-0.1546952724456787,-0.13657653331756592,-0.03215190768241882,-0.10715946555137634,0.04888585954904556,-0.0009620623895898461,-0.02656415104866028,0.08003056049346924,-0.11388649046421051,-0.3588011860847473,-0.08554571866989136,-0.0955287292599678,0.025992590934038162,-0.04043634235858917,-0.060733988881111145,0.0688791275024414,-0.1520487666130066,-0.030362257733941078,0.011747978627681732,0.08800981938838959,-0.009256628341972828,-0.05747342109680176,0.22046950459480286,-0.054880544543266296,-0.16674113273620605,-0.007619932293891907,0.07630738615989685,0.27302756905555725,0.2091914713382721,-0.019604133442044258,0.025234051048755646,-0.021065784618258476,0.13527202606201172,-0.18282854557037354,0.07783599197864532,0.151902437210083,0.044868893921375275,0.051545314490795135,0.050035830587148666,-0.14976976811885834,-0.02031971700489521,0.11094865202903748,-0.16384324431419373,0.0472625307738781,0.019865848124027252,-0.19408246874809265,-0.06081564724445343,-0.06260434538125992,0.1875144988298416,0.16087789833545685,-0.06387319415807724,-0.177999809384346,0.16160057485103607,-0.14516432583332062,-0.04275701195001602,-0.008163616061210632,-0.1504165381193161,-0.1517641842365265,-0.351874977350235,0.0539105199277401,0.3883804678916931,0.14838697016239166,-0.13959155976772308,0.12261693179607391,-0.02364044077694416,-0.03292183578014374,0.14960642158985138,0.10881409049034119,-0.052885204553604126,-0.005515256896615028,-0.09505598247051239,0.10015047341585159,0.1826842725276947,0.01644578017294407,-0.09589482843875885,0.11206848919391632,-0.060682862997055054,0.06497887521982193,0.031982675194740295,0.03455134108662605,-0.08853436261415482,0.006938266102224588,-0.1538064330816269,0.022707313299179077,0.05962331220507622,-0.03373867645859718,0.011276884004473686,0.1261732578277588,-0.1490364670753479,0.09102408587932587,0.026044931262731552,0.019170623272657394,-0.044327329844236374,0.01458219438791275,-0.12642011046409607,0.0018958172295242548,0.12881015241146088,-0.1846838891506195,0.21387365460395813,0.12605275213718414,0.05062033608555794,0.19166094064712524,0.11172843724489212,0.020357033237814903,0.020498696714639664,-0.06765853613615036,-0.2025749236345291,-0.01360616646707058,0.07560553401708603,0.046246036887168884,0.12009036540985107,0.08312132209539413,0.0
3,-0.1199209988117218,0.1406407654285431,0.04210035875439644,-0.04520449414849281,-0.048232488334178925,-0.06633677333593369,-0.07789379358291626,-0.10807225108146667,0.1097588837146759,-0.11420716345310211,0.18550343811511993,-0.04774373769760132,-0.1457851231098175,-0.08405392616987228,-0.007063365541398525,0.1383393555879593,-0.16411155462265015,-0.13479523360729218,-0.048040784895420074,-0.09080099314451218,0.08435919880867004,0.030809573829174042,-0.02824440971016884,0.0882163867354393,-0.10430097579956055,-0.3466227650642395,-0.07805569469928741,-0.07586684823036194,0.02422841638326645,-0.04664202407002449,-0.0605459101498127,0.06375110149383545,-0.14574818313121796,-0.03634432703256607,-0.0003755856305360794,0.09218693524599075,-0.0023367025423794985,-0.059667088091373444,0.22174297273159027,-0.05545077472925186,-0.1806749552488327,0.006908859591931105,0.07594797015190125,0.28696098923683167,0.21959689259529114,-0.026936586946249008,0.033957719802856445,-0.037736013531684875,0.13057993352413177,-0.19255654513835907,0.06597454845905304,0.1462460458278656,0.05377255380153656,0.04537323862314224,0.045806244015693665,-0.15282295644283295,-0.024792158976197243,0.12257397919893265,-0.16626989841461182,0.03617753088474274,0.014534754678606987,-0.19624803960323334,-0.04396164044737816,-0.0641864612698555,0.1807832419872284,0.13360904157161713,-0.06831836700439453,-0.1770029217004776,0.15686441957950592,-0.147336944937706,-0.06874599307775497,0.014320917427539825,-0.15156042575836182,-0.15591256320476532,-0.3663023114204407,0.041912809014320374,0.3866630494594574,0.15685464441776276,-0.13976310193538666,0.13226133584976196,-0.026942068710923195,-0.03900483250617981,0.15723584592342377,0.1127929762005806,-0.04297102987766266,-0.004866642877459526,-0.10742597281932831,0.12020349502563477,0.19881917536258698,0.003882140852510929,-0.1045851930975914,0.13553769886493683,-0.03105538710951805,0.0632624551653862,0.029648665338754654,0.04600701853632927,-0.0765799731016159,0.007195313926786184,-0.15959617495536804,0.030218295753002167,0.0582621805369854,-0.03188558295369148,-0.004063763655722141,0.14188611507415771,-0.15519371628761292,0.09382663667201996,0.02576529234647751,0.01817987859249115,-0.05031608045101166,0.0051708160899579525,-0.12279732525348663,-0.003512695664539933,0.12740547955036163,-0.18081702291965485,0.18303422629833221,0.14793147146701813,0.04914267361164093,0.1898757517337799,0.12054247409105301,0.013250061310827732,0.03274912014603615,-0.0809597298502922,-0.22018182277679443,-0.019564159214496613,0.0977022647857666,0.05861944705247879,0.1357792168855667,0.0849202573299408,0.0
4,-0.10347671806812286,0.12817536294460297,0.038625892251729965,-0.020634861662983894,-0.028192460536956787,-0.06474217772483826,-0.07969661802053452,-0.11881037801504135,0.13182677328586578,-0.10907970368862152,0.15600000321865082,-0.03922846540808678,-0.16607624292373657,-0.10984493792057037,0.018850235268473625,0.13242124021053314,-0.1801220178604126,-0.16289065778255463,-0.057132456451654434,-0.06790471822023392,0.07824432849884033,0.020461689680814743,-0.017932191491127014,0.03469959646463394,-0.10101000964641571,-0.3627642095088959,-0.08566323667764664,-0.07741004228591919,0.07041140645742416,-0.012653554789721966,-0.09104496985673904,0.04494515433907509,-0.14836536347866058,-0.06037657707929611,0.02053157240152359,0.10801801830530167,-0.030263759195804596,-0.06651648133993149,0.23612093925476074,-0.005939603317528963,-0.17633192241191864,-0.004625451751053333,0.04612687602639198,0.2714882493019104,0.2255040854215622,0.020232820883393288,0.05089373141527176,-0.0467124804854393,0.13023237884044647,-0.18869203329086304,0.020834095776081085,0.1944086253643036,0.037668779492378235,0.08101548254489899,0.05200030654668808,-0.13452261686325073,-0.005107877776026726,0.07067915052175522,-0.18275095522403717,0.03241962939500809,0.04123672842979431,-0.18089912831783295,-0.0468687005341053,-0.04836999252438545,0.18888255953788757,0.10228589922189713,-0.05431379750370979,-0.1992606520652771,0.15480205416679382,-0.18438103795051575,-0.10052426904439926,0.012500662356615067,-0.13838894665241241,-0.14432504773139954,-0.35214149951934814,0.012484164908528328,0.3625463545322418,0.1660875529050827,-0.1255936622619629,0.1256950944662094,-0.022709893062710762,-0.06547725200653076,0.16645202040672302,0.11729611456394196,-0.03749438747763634,0.04688882827758789,-0.11417567729949951,0.06157267093658447,0.22076398134231567,-0.017281727865338326,-0.07827334105968475,0.14171527326107025,-0.011539099738001823,0.08237641304731369,0.04018796235322952,0.02824569307267666,-0.07223978638648987,-0.005951158702373505,-0.17119881510734558,-0.019448501989245415,0.08857548236846924,-0.01939024031162262,0.027772556990385056,0.12574125826358795,-0.11675197631120682,0.09110796451568604,0.006442815065383911,0.018796555697917938,-0.0564984492957592,-0.017608027905225754,-0.13791275024414062,-0.02612886019051075,0.1269126981496811,-0.16931457817554474,0.18004803359508514,0.18371301889419556,0.04522257298231125,0.14112026989459991,0.1355929672718048,0.018798574805259705,0.007880928926169872,-0.04324498027563095,-0.19759435951709747,-0.06314775347709656,0.052233852446079254,0.09421654045581818,0.11725297570228577,0.06424091011285782,0.0
5,-0.07544851303100586,0.13923296332359314,0.0348350927233696,-0.04094959795475006,-0.021170254796743393,-0.04006912186741829,-0.091804139316082,-0.12827113270759583,0.13482004404067993,-0.11357424408197403,0.16890311241149902,-0.049998894333839417,-0.1655873954296112,-0.1221722662448883,0.007194802165031433,0.1434323638677597,-0.18208537995815277,-0.13493512570858002,-0.058297134935855865,-0.054435987025499344,0.041608598083257675,-0.02023567631840706,-0.02309952862560749,0.022913137450814247,-0.0642753317952156,-0.37564539909362793,-0.10186898708343506,-0.07481320947408676,0.0591404102742672,-0.033721521496772766,-0.10980107635259628,0.037904176861047745,-0.16487213969230652,-0.06820371001958847,-0.00015623774379491806,0.10613246262073517,-0.03570782020688057,-0.0859217718243599,0.1887167990207672,-0.038746219128370285,-0.14529858529567719,0.02035822719335556,0.03740725293755531,0.23900657892227173,0.20350167155265808,0.012985031120479107,0.06689170002937317,-0.05139302834868431,0.12579068541526794,-0.13864199817180634,0.02688511088490486,0.15246367454528809,0.04632284492254257,0.06556897610425949,0.04997718334197998,-0.14026930928230286,-0.0023140013217926025,0.08420227468013763,-0.15330787003040314,0.03856359049677849,0.05176971107721329,-0.17435212433338165,-0.07492955029010773,-0.04098285362124443,0.18910998106002808,0.10932016372680664,-0.05291573703289032,-0.21676500141620636,0.16249510645866394,-0.14374162256717682,-0.05549773946404457,-0.00951545313000679,-0.13436010479927063,-0.14254598319530487,-0.335079550743103,0.050453007221221924,0.35056841373443604,0.15012086927890778,-0.12664587795734406,0.12143551558256149,-0.037491101771593094,-0.0504121370613575,0.1480671614408493,0.10599348694086075,-0.04754440858960152,0.04140008985996246,-0.12148874253034592,0.06738248467445374,0.20460116863250732,-0.015872199088335037,-0.06879354268312454,0.1291777789592743,-0.04643956571817398,0.06438378244638443,0.019305557012557983,0.01594771072268486,-0.07646173238754272,0.02183535322546959,-0.15057985484600067,-0.004443543963134289,0.12700507044792175,-0.06402914971113205,-0.001608644612133503,0.12402942031621933,-0.12595996260643005,0.06165018677711487,0.0010130084119737148,0.03547414392232895,-0.015176981687545776,-0.010778658092021942,-0.1464395970106125,-0.030735153704881668,0.1398594230413437,-0.20023491978645325,0.18411852419376373,0.18362756073474884,0.05880672112107277,0.13466745615005493,0.14472509920597076,0.04193626344203949,0.02893524244427681,-0.052440423518419266,-0.21560657024383545,-0.061221834272146225,0.05840205401182175,0.10149240493774414,0.09600824117660522,0.06888268887996674,0.0
6,-0.1606140434741974,0.1377890557050705,0.04672170430421829,-0.05423515662550926,-0.06378212571144104,-0.037543974816799164,-0.06146375089883804,-0.1039629727602005,0.13014140725135803,-0.09765083342790604,0.14747966825962067,-0.06153067573904991,-0.1341102421283722,-0.11395508795976639,0.03934931382536888,0.11619444936513901,-0.16295766830444336,-0.17130208015441895,-0.06132369115948677,-0.08016076683998108,0.03692536801099777,-0.0004097821656614542,-0.030537541955709457,0.0414261594414711,-0.1480133831501007,-0.36845797300338745,-0.09062696248292923,-0.07594344019889832,0.07031840085983276,-0.011098001152276993,-0.05423615127801895,0.03823249414563179,-0.16538897156715393,-0.04609104245901108,0.017421845346689224,0.16139169037342072,-0.03495241329073906,-0.08613219112157822,0.21520313620567322,-0.04520506411790848,-0.13561409711837769,0.0013455534353852272,0.039580218493938446,0.28866979479789734,0.1662030667066574,-0.020928865298628807,0.05641469359397888,-0.04458308219909668,0.13736508786678314,-0.15681128203868866,0.06481260061264038,0.17160755395889282,0.01192400697618723,0.04732988029718399,0.08664233982563019,-0.1265823096036911,0.03341350704431534,0.09307024627923965,-0.18301638960838318,0.03285890072584152,0.038187477737665176,-0.13623733818531036,-0.08645395934581757,-0.07112821936607361,0.1813560426235199,0.12871196866035461,-0.04502551630139351,-0.18600119650363922,0.16571681201457977,-0.12532179057598114,-0.03013698011636734,0.005378023721277714,-0.1435088962316513,-0.1310739517211914,-0.3510676324367523,0.04603893682360649,0.39807671308517456,0.1565542072057724,-0.1486705243587494,0.10602948814630508,-0.018983764573931694,-0.04119041934609413,0.16751572489738464,0.09154880791902542,-0.10072071105241776,0.04164557904005051,-0.13029000163078308,0.12045355141162872,0.19031724333763123,0.019829269498586655,-0.0731319934129715,0.12515376508235931,0.024250773712992668,0.03909062594175339,0.058353811502456665,0.0045948876067996025,-0.08019144833087921,-0.031899213790893555,-0.16155663132667542,-0.004886704497039318,0.14233630895614624,-0.05954901874065399,0.004265910480171442,0.14627966284751892,-0.14462584257125854,0.08640653640031815,0.04742618277668953,0.0054399557411670685,-0.045139577239751816,-0.00014834734611213207,-0.15354366600513458,-0.031499411910772324,0.13838627934455872,-0.18547002971172333,0.12928929924964905,0.15477512776851654,0.02785218134522438,0.16031776368618011,0.142319917678833,0.02404526062309742,-0.004165986552834511,-0.023965923115611076,-0.1725868284702301,-0.03260945901274681,0.04509584605693817,0.09280986338853836,0.1074785590171814,0.09190462529659271,0.0
7,-0.12174022197723389,0.12991604208946228,0.06608923524618149,-0.02870918996632099,-0.04894714057445526,-0.048373833298683167,-0.0737178698182106,-0.10498112440109253,0.11172983050346375,-0.09518375992774963,0.1749475747346878,-0.0799640417098999,-0.18257392942905426,-0.11869340389966965,-0.017813395708799362,0.1461818665266037,-0.1745109260082245,-0.14438898861408234,-0.0446842759847641,-0.04349491372704506,0.07261234521865845,-0.031763706356287,-0.04314272850751877,0.036578722298145294,-0.07575277984142303,-0.3579252362251282,-0.07978721708059311,-0.0530746653676033,0.03589871525764465,-0.06439100205898285,-0.07918709516525269,0.052202656865119934,-0.1590280830860138,-0.06980961561203003,0.005996108986437321,0.07838144898414612,-0.03844137489795685,-0.07286190986633301,0.21981680393218994,-0.06278983503580093,-0.162093386054039,-0.0003133723512291908,0.05921477451920509,0.24631308019161224,0.17629891633987427,0.023979390040040016,0.03729059547185898,-0.04063938185572624,0.10531307011842728,-0.19023936986923218,0.030590873211622238,0.1842949390411377,0.02913745865225792,0.07213766127824783,0.06350236386060715,-0.15485858917236328,0.0012034615501761436,0.07881569862365723,-0.13731315732002258,0.029895290732383728,0.03387186676263809,-0.1785997599363327,-0.05786045268177986,-0.06069715693593025,0.16514712572097778,0.10065525025129318,-0.04159434884786606,-0.2005300521850586,0.14548689126968384,-0.13028070330619812,-0.06776835769414902,0.006502521224319935,-0.1263771504163742,-0.14795327186584473,-0.35372695326805115,0.03922020643949509,0.35626137256622314,0.17894230782985687,-0.1392805427312851,0.11758092045783997,-0.019046522676944733,-0.03575802594423294,0.14817680418491364,0.09413167089223862,-0.07115702331066132,0.053621336817741394,-0.10450328886508942,0.0762413814663887,0.15837618708610535,0.008724365383386612,-0.08708014339208603,0.12001562863588333,-0.013055279850959778,0.05896701663732529,0.040039680898189545,-0.004517852328717709,-0.04649766534566879,-0.0038267169147729874,-0.16290152072906494,-0.0031179646030068398,0.12542948126792908,-0.034792739897966385,0.01970744878053665,0.13991540670394897,-0.13281169533729553,0.06266819685697556,0.0043420386500656605,0.021082643419504166,-0.056854378432035446,0.010347260162234306,-0.13703128695487976,0.007854336872696877,0.10908718407154083,-0.2041572481393814,0.18197095394134521,0.1769157201051712,0.04783428832888603,0.13626709580421448,0.15111100673675537,0.015036574564874172,0.022527609020471573,-0.048375826328992844,-0.16891595721244812,-0.06438733637332916,0.08064977824687958,0.0959445908665657,0.12869957089424133,0.06452708691358566,0.0
8,-0.12468621879816055,0.11738141626119614,0.034735407680273056,-0.03826792910695076,-0.016147693619132042,-0.06032523512840271,-0.07962910830974579,-0.12688349187374115,0.12929557263851166,-0.08303184807300568,0.17309348285198212,-0.07968437671661377,-0.15695393085479736,-0.14169946312904358,-0.014143132604658604,0.15626507997512817,-0.18487466871738434,-0.16031624376773834,-0.05327186733484268,-0.056765586137771606,0.06537532806396484,-0.056732818484306335,-0.027181094512343407,0.04099615663290024,-0.14864560961723328,-0.36192864179611206,-0.07765479385852814,-0.0798778086900711,0.05601303279399872,-0.014291035942733288,-0.09389741718769073,0.023035360500216484,-0.20550642907619476,-0.06373877823352814,0.010609528049826622,0.13402965664863586,-0.004687652923166752,-0.08295564353466034,0.1952083706855774,-0.05337921157479286,-0.15713655948638916,0.0304628387093544,0.06597302854061127,0.22449566423892975,0.19313408434391022,0.022207040339708328,0.0429302379488945,-0.06360531598329544,0.1184677854180336,-0.15688927471637726,0.0346219465136528,0.15526926517486572,0.029850751161575317,0.05430583655834198,0.06073670834302902,-0.11468611657619476,0.024202441796660423,0.08806577324867249,-0.17199435830116272,0.012580412440001965,0.020206721499562263,-0.10382778942584991,-0.08312888443470001,-0.046612564474344254,0.17013227939605713,0.11400339007377625,-0.04483116790652275,-0.19679555296897888,0.1630224585533142,-0.15475407242774963,-0.045348022133111954,0.011530764400959015,-0.11427632719278336,-0.1518258899450302,-0.3590168356895447,0.036641478538513184,0.39644545316696167,0.16626380383968353,-0.17095988988876343,0.12166799604892731,-0.014260021038353443,-0.056426260620355606,0.189154252409935,0.07835017144680023,-0.04800022765994072,0.042132455855607986,-0.12624123692512512,0.06582055985927582,0.21865731477737427,0.009233877062797546,-0.06279414892196655,0.12739451229572296,0.0007649101316928864,0.052773989737033844,0.025023188441991806,0.002288202289491892,-0.07594206929206848,0.01081007719039917,-0.16230426728725433,-0.03552980348467827,0.14193713665008545,0.009943746961653233,0.0004026908427476883,0.1360003501176834,-0.12975889444351196,0.04681498557329178,0.03286290541291237,-0.0014969101175665855,-0.017106730490922928,0.029852528125047684,-0.13906891644001007,-0.05419015884399414,0.10596250742673874,-0.1934613734483719,0.1608647257089615,0.18314245343208313,0.04187867417931557,0.10666961967945099,0.1457119882106781,0.013346122577786446,0.03573531657457352,-0.011060662567615509,-0.1876729279756546,-0.05789076164364815,0.06123274937272072,0.056188903748989105,0.12300149351358414,0.05341412499547005,0.0
9,-0.11282207816839218,0.10718343406915665,0.04927602782845497,-0.040681641548871994,-0.07191579043865204,-0.06627518683671951,-0.058076560497283936,-0.07281448692083359,0.12527978420257568,-0.06807085126638412,0.13780565559864044,-0.058772481977939606,-0.178670272231102,-0.07416614145040512,-0.007396405562758446,0.12467961758375168,-0.1456831395626068,-0.17105796933174133,-0.04707157611846924,-0.07333876937627792,0.09066055715084076,-0.0228425282984972,-0.0591355562210083,0.06870812922716141,-0.130858913064003,-0.35270342230796814,-0.092817522585392,-0.05229269713163376,0.09174323827028275,-0.07466226816177368,-0.0731581375002861,0.033248044550418854,-0.17058759927749634,-0.05635976791381836,0.04385200887918472,0.1136542558670044,-0.04138418287038803,-0.12809330224990845,0.2241320013999939,-0.012768189422786236,-0.15670883655548096,-0.008799812756478786,0.0491107702255249,0.26509517431259155,0.14974939823150635,0.026319297030568123,0.06392601132392883,-0.04234377294778824,0.10596978664398193,-0.200693279504776,0.04183914512395859,0.18204285204410553,0.042125023901462555,0.05670523643493652,0.09766216576099396,-0.15021979808807373,0.02100014127790928,0.08894213289022446,-0.22250401973724365,0.05811648815870285,0.001807049848139286,-0.14650341868400574,-0.08572356402873993,-0.09064207226037979,0.14636322855949402,0.1323871910572052,-0.04119964689016342,-0.20405437052249908,0.1998404562473297,-0.1757354438304901,-0.07227206975221634,0.03160439059138298,-0.08256896585226059,-0.13853660225868225,-0.33259525895118713,-0.0049967337399721146,0.40232276916503906,0.2092115432024002,-0.14684553444385529,0.10930684208869934,-0.018292788416147232,-0.06447871029376984,0.1297168880701065,0.06843265146017075,-0.09775873273611069,0.06118825078010559,-0.11550159007310867,0.10546641051769257,0.18989220261573792,0.03412429988384247,-0.07092302292585373,0.11948124319314957,0.013219107873737812,0.05688757076859474,0.03098796308040619,0.013779934495687485,-0.09293286502361298,-0.01806010864675045,-0.13285531103610992,-0.04414786398410797,0.14083407819271088,-0.031144792214035988,0.032149482518434525,0.16437596082687378,-0.16296589374542236,0.08042626082897186,0.0145029928535223,-0.030533630400896072,-0.06463988870382309,0.02994823455810547,-0.15475104749202728,0.008608872070908546,0.11250921338796616,-0.24128079414367676,0.15673528611660004,0.19636240601539612,0.02758757956326008,0.10714606195688248,0.10910069197416306,-0.02507147006690502,0.03864319622516632,-0.09248494356870651,-0.18912826478481293,-0.0850430279970169,0.028758082538843155,0.05409025773406029,0.10180485248565674,0.06463106721639633,0.0
